Air temperature,Process temperature,Rotational speed,Torque,Tool wear,class
299.3,309.1,,40.3,125.0,False
,309.1,,37.9,127.0,False
299.3,309.2,1511.0,37.2,129.0,False
299.3,,1449.0,47.9,,False
299.4,309.1,1440.0,50.0,,False
299.2,309.0,1881.0,23.9,137.0,False
299.3,309.0,1447.0,,140.0,False
299.4,309.1,1326.0,,,False
,309.2,,31.7,145.0,False
299.3,309.1,1551.0,39.1,147.0,False
299.3,,,,149.0,False
299.3,309.1,1493.0,38.0,151.0,False
299.4,,,50.5,153.0,False
,309.0,,41.6,155.0,False
299.4,309.1,1766.0,24.6,,False
299.6,309.2,,43.1,160.0,False
,309.2,1872.0,22.6,162.0,True
299.6,,1713.0,,167.0,False
299.5,309.2,1497.0,40.9,169.0,False
299.4,,1352.0,44.7,172.0,False
299.5,309.2,,,175.0,False
,,1972.0,19.3,,False
299.5,,1422.0,49.2,179.0,False
,309.3,1523.0,41.5,181.0,False
299.5,,,41.5,,False
299.4,309.3,1391.0,46.6,185.0,False
,309.1,1795.0,,187.0,False
299.3,309.1,1293.0,53.7,189.0,False
299.2,309.1,1345.0,60.7,191.0,False
299.2,309.0,1615.0,,193.0,False
299.2,308.9,1342.0,50.8,195.0,False
299.1,,1502.0,,197.0,False
299.0,308.7,1620.0,35.4,199.0,False
299.0,308.7,1537.0,42.8,,False
299.0,308.7,2248.0,16.8,,False
299.0,308.7,,28.6,,False
,308.7,2250.0,16.6,208.0,False
299.0,308.7,1396.0,48.6,0.0,False
298.9,308.6,1522.0,46.4,2.0,False
298.9,308.6,1539.0,45.4,4.0,False
298.9,308.5,1415.0,54.0,6.0,True
,,,37.0,11.0,False
298.8,308.6,,,13.0,False
299.0,308.7,1426.0,38.6,16.0,False
299.0,308.7,,38.9,18.0,False
299.1,308.8,1320.0,67.5,20.0,False
299.2,308.9,1447.0,,22.0,False
299.3,309.0,1422.0,47.3,,False
299.3,309.1,,52.1,27.0,False
299.4,309.2,1427.0,41.5,29.0,False
299.3,309.2,1334.0,,31.0,False
299.3,309.1,1385.0,45.6,34.0,False
299.4,309.2,1552.0,37.4,37.0,False
299.4,309.3,1534.0,37.5,39.0,True
,309.3,1448.0,48.6,44.0,False
299.5,309.3,1409.0,44.7,46.0,False
299.4,309.2,1621.0,,48.0,False
299.4,309.1,1547.0,40.9,50.0,True
299.4,309.1,1957.0,22.1,55.0,False
299.4,309.1,2421.0,14.2,57.0,False
299.3,309.1,1571.0,38.3,59.0,False
299.3,309.1,1634.0,36.8,,False
299.3,309.0,1516.0,38.7,64.0,False
299.4,309.1,1207.0,,66.0,False
,,,35.9,68.0,False
299.4,309.1,1461.0,,70.0,False
,309.2,1569.0,40.8,73.0,False
,309.2,,35.7,75.0,False
299.5,309.3,1506.0,41.5,77.0,False
299.6,,1642.0,30.3,,False
299.6,309.4,,,83.0,False
,309.5,1375.0,,86.0,True
299.7,309.4,,39.9,91.0,False
,309.4,1650.0,29.8,93.0,False
299.8,309.6,1346.0,53.2,95.0,False
299.9,309.6,,,98.0,True
300.0,309.7,,37.8,103.0,False
300.0,309.8,1372.0,39.6,105.0,False
300.0,309.7,1529.0,42.4,107.0,True
300.0,309.7,,28.6,112.0,False
,309.8,1532.0,,115.0,False
300.0,309.7,1554.0,,,False
,309.6,1462.0,51.0,119.0,True
299.9,309.6,,61.3,124.0,False
299.9,309.6,1294.0,,126.0,False
299.8,309.5,1739.0,27.5,128.0,False
299.8,309.4,1412.0,47.8,130.0,False
299.9,309.5,,56.2,133.0,False
,309.5,1420.0,46.7,136.0,True
299.8,309.5,1542.0,40.3,141.0,False
,309.4,,,143.0,False
,309.4,1510.0,42.5,146.0,False
299.9,309.5,1547.0,,148.0,True
299.8,,1453.0,43.2,153.0,False
299.8,309.4,1408.0,45.6,156.0,False
,309.4,1436.0,51.6,158.0,False
,309.5,1582.0,,160.0,False
299.9,309.6,,59.3,,False
299.9,309.5,,20.4,165.0,False
299.9,309.5,1772.0,23.5,167.0,False
299.9,,,26.1,169.0,False
299.9,309.5,,35.5,171.0,False
299.8,309.4,,27.0,173.0,False
,309.5,1349.0,51.3,176.0,False
300.0,309.5,1425.0,,178.0,False
300.0,309.4,1395.0,44.5,181.0,False
,309.3,1595.0,32.1,183.0,True
299.8,309.3,1291.0,56.4,,False
,,,42.8,190.0,False
299.9,309.4,,,193.0,False
299.9,309.3,1620.0,31.1,,False
299.9,309.4,1487.0,42.2,198.0,False
,,,,201.0,False
,309.2,1691.0,27.7,203.0,True
299.8,,,35.2,,False
,309.3,1640.0,31.1,211.0,False
299.7,309.3,,,,True
299.8,309.4,1467.0,46.2,,False
299.7,309.3,1399.0,41.9,221.0,False
299.7,309.3,,42.6,0.0,False
299.8,309.4,1480.0,,,False
299.7,309.3,1546.0,,,False
299.7,309.3,1574.0,35.8,6.0,False
299.7,309.3,,34.2,8.0,False
299.8,309.5,1495.0,39.6,10.0,False
,309.6,1447.0,43.1,12.0,False
299.8,309.5,1476.0,,14.0,False
299.8,309.5,1641.0,27.1,16.0,False
299.8,,,32.2,,False
299.9,309.6,1364.0,44.4,20.0,False
,309.5,1590.0,28.5,,False
299.8,309.4,,37.4,25.0,False
299.8,,1609.0,,27.0,False
,309.4,1633.0,27.5,29.0,False
299.9,309.4,1348.0,,31.0,False
299.9,,1322.0,53.9,33.0,False
300.0,309.5,1641.0,30.1,35.0,False
300.0,,1728.0,,37.0,False
300.0,309.6,1431.0,47.7,39.0,False
300.1,309.7,1641.0,30.4,,False
300.1,,1622.0,,43.0,False
300.1,309.6,1625.0,,46.0,False
300.0,,1869.0,,49.0,False
300.0,309.6,1452.0,46.0,51.0,False
300.0,,1618.0,28.7,53.0,False
300.0,309.4,2010.0,20.0,55.0,False
299.9,309.4,1363.0,60.9,57.0,False
299.9,309.3,1473.0,40.4,59.0,False
299.9,,1333.0,,,False
299.8,309.2,1760.0,25.9,63.0,False
299.8,309.2,1372.0,58.2,,False
299.7,309.2,1608.0,34.4,68.0,False
299.7,309.2,1326.0,,71.0,False
299.6,309.1,1560.0,37.1,73.0,False
299.6,309.0,1539.0,36.1,76.0,False
299.6,309.1,,15.3,,False
299.6,,,35.8,,False
299.6,309.1,,,83.0,False
299.6,309.1,1407.0,50.6,85.0,False
299.7,309.2,1302.0,55.5,87.0,True
,309.2,1651.0,,92.0,False
,309.1,1366.0,55.2,,False
,309.0,1701.0,,,False
,309.0,1498.0,,101.0,False
299.5,309.1,1422.0,45.3,103.0,False
299.5,309.1,1357.0,,,False
299.5,309.2,1690.0,,108.0,False
,309.2,1559.0,39.1,110.0,False
299.6,309.3,,,112.0,False
299.6,,,,115.0,False
299.7,309.4,1362.0,51.9,117.0,False
299.8,309.3,1470.0,,119.0,False
299.8,309.4,1555.0,34.8,122.0,False
299.8,309.4,,42.9,124.0,False
299.7,309.3,1434.0,38.5,127.0,False
299.7,,1779.0,,129.0,False
,309.3,1417.0,54.6,131.0,False
,309.2,1425.0,,133.0,False
299.7,309.2,1597.0,32.9,135.0,False
299.7,,1346.0,57.4,138.0,False
299.7,309.2,1422.0,,140.0,False
299.7,309.2,1572.0,32.8,142.0,True
299.7,309.2,,45.4,147.0,False
299.7,309.1,,36.4,149.0,False
299.7,309.1,1508.0,,152.0,False
299.8,309.1,1496.0,44.4,155.0,False
,309.2,1572.0,35.4,158.0,False
299.6,309.0,1525.0,,160.0,False
299.6,309.0,1378.0,51.9,162.0,False
299.6,309.1,,51.4,164.0,False
299.6,,1476.0,45.3,166.0,False
,309.2,,30.0,168.0,False
299.7,309.1,1603.0,38.5,170.0,False
299.7,309.2,1411.0,46.1,173.0,False
,309.2,1616.0,31.6,175.0,False
299.7,309.2,1631.0,35.1,177.0,False
299.7,309.2,,28.9,179.0,False
299.7,309.2,1456.0,40.6,182.0,True
299.7,,,50.1,187.0,False
299.7,,,,189.0,False
299.7,309.1,1715.0,27.8,192.0,False
299.6,309.1,1630.0,32.3,194.0,True
299.7,309.2,,38.8,199.0,False
299.7,,1781.0,29.6,201.0,False
,309.2,1439.0,,203.0,False
,309.2,1412.0,45.3,205.0,False
,309.1,1483.0,41.1,208.0,False
299.8,309.2,1400.0,,210.0,False
,309.3,1299.0,65.1,212.0,False
299.8,,,44.4,214.0,False
,309.2,1491.0,47.5,216.0,False
299.9,309.3,1389.0,52.8,0.0,False
299.9,309.4,1399.0,54.8,3.0,False
299.9,309.4,1889.0,26.0,6.0,False
300.0,309.5,1925.0,,9.0,False
300.0,309.5,,30.2,11.0,False
300.0,309.6,1477.0,38.1,13.0,False
300.0,,1364.0,45.9,16.0,False
299.9,309.5,1451.0,39.4,18.0,False
299.9,309.4,1467.0,,20.0,False
299.9,,1858.0,22.5,22.0,False
,309.4,1559.0,,24.0,False
300.1,,1560.0,47.7,,False
300.1,,1453.0,47.6,28.0,False
300.1,309.4,,41.7,30.0,False
300.0,,1308.0,50.2,32.0,False
300.1,309.5,1353.0,50.9,34.0,False
300.2,,1556.0,35.8,36.0,False
300.2,309.5,2183.0,,,False
,309.6,1491.0,41.8,41.0,False
300.2,,1528.0,,44.0,False
300.2,309.6,1430.0,,,False
,309.5,1495.0,,49.0,False
,309.5,,,51.0,False
300.3,309.6,1524.0,,,False
300.3,309.6,1326.0,52.4,57.0,False
,309.5,1438.0,44.0,59.0,True
300.4,,1356.0,45.9,64.0,False
300.4,309.6,1416.0,,66.0,True
,309.7,1584.0,32.6,71.0,False
300.3,309.6,1597.0,,73.0,False
300.4,309.6,1553.0,43.9,75.0,False
300.3,309.5,,49.4,77.0,False
300.2,309.5,1539.0,35.3,,False
300.3,309.6,1398.0,53.7,82.0,False
300.3,,1568.0,39.6,,False
300.3,309.6,,44.6,87.0,False
300.2,309.5,1500.0,45.7,,False
300.2,309.5,1642.0,28.8,92.0,False
300.3,,1509.0,46.6,,False
300.2,309.5,1343.0,,98.0,False
,309.5,,40.1,100.0,False
,,1460.0,43.5,102.0,False
,309.3,1364.0,41.2,104.0,False
299.9,309.3,1452.0,,106.0,False
299.9,309.3,1471.0,41.8,109.0,False
299.9,309.2,1598.0,34.6,111.0,False
299.8,,,24.8,113.0,False
299.9,,1761.0,25.6,115.0,False
300.0,309.3,1413.0,40.7,117.0,False
300.0,309.3,1887.0,22.6,,False
300.0,309.3,,56.5,122.0,False
300.1,309.4,,31.6,124.0,False
300.1,309.4,1434.0,,127.0,False
,,1417.0,41.1,129.0,False
300.2,309.5,1729.0,28.4,,False
300.2,309.5,1356.0,51.1,133.0,False
300.2,309.5,1436.0,,,False
,309.6,1419.0,42.5,137.0,False
300.3,309.6,1593.0,38.1,,False
300.3,309.5,,62.2,142.0,False
300.3,309.5,1448.0,42.4,145.0,False
,309.4,1470.0,33.5,148.0,False
300.3,309.4,,33.1,150.0,False
300.4,,1412.0,51.6,,False
300.4,309.4,,23.9,155.0,False
,,1612.0,,158.0,False
,,1411.0,41.6,160.0,False
300.3,309.2,1490.0,47.9,,False
300.4,,1467.0,40.3,166.0,False
300.3,,1807.0,26.4,169.0,False
300.3,,1368.0,46.0,,False
300.3,309.2,1572.0,,,False
300.3,309.1,,44.3,,False
,,1699.0,30.3,178.0,False
,,1478.0,39.5,180.0,False
300.4,309.4,1362.0,42.1,182.0,False
300.4,,1487.0,38.9,185.0,True
300.3,309.4,,,190.0,False
300.3,309.3,1345.0,53.5,,False
300.3,309.2,1532.0,40.2,194.0,False
,309.2,1650.0,35.2,196.0,False
300.3,309.2,1398.0,54.4,198.0,False
300.3,309.2,,44.8,200.0,False
300.4,309.3,,39.6,202.0,False
300.3,309.3,,57.9,204.0,False
300.4,309.3,1766.0,28.2,207.0,False
300.4,309.3,1671.0,35.0,209.0,False
300.5,309.3,1373.0,48.8,211.0,False
300.5,309.4,1347.0,50.1,213.0,False
300.5,309.3,1539.0,,216.0,False
,309.3,1470.0,,219.0,False
300.5,309.3,1528.0,37.0,221.0,False
,,1471.0,45.2,223.0,True
300.4,,,37.2,228.0,False
300.5,309.3,1417.0,,231.0,False
300.6,309.4,,43.4,233.0,False
300.6,309.4,1463.0,49.2,,True
300.7,309.5,1479.0,43.6,240.0,False
300.6,309.5,1867.0,23.0,242.0,False
300.6,309.4,,,244.0,False
300.6,309.4,,47.6,246.0,True
300.7,,1623.0,,0.0,True
300.8,309.7,1997.0,20.7,5.0,False
,309.6,1390.0,48.5,7.0,True
300.8,309.7,,46.6,12.0,False
300.8,309.7,1519.0,35.8,14.0,False
,309.7,1519.0,39.7,16.0,False
,309.6,,37.2,19.0,False
300.8,,1680.0,28.7,22.0,False
300.6,309.4,1555.0,37.9,,True
,,1471.0,49.6,29.0,False
300.5,,1877.0,23.8,,False
300.5,309.3,1578.0,30.5,,False
,309.4,,32.1,37.0,False
,309.4,1502.0,34.3,40.0,True
300.6,,,,45.0,False
300.7,309.5,1541.0,37.2,48.0,False
300.6,309.6,,37.0,50.0,False
300.6,,1684.0,32.8,53.0,False
,309.5,,,55.0,False
300.6,309.6,1409.0,42.4,57.0,False
300.5,309.5,,49.9,,False
300.5,309.5,1635.0,34.2,62.0,True
300.5,309.5,1691.0,,67.0,False
,,1365.0,50.0,70.0,False
300.7,309.7,1523.0,38.2,,False
300.6,309.7,1593.0,32.4,76.0,False
300.6,309.6,1682.0,,78.0,False
300.7,309.6,,,80.0,False
,309.6,1568.0,,82.0,False
300.7,309.6,1733.0,,85.0,False
300.7,309.6,,48.1,87.0,False
,,1633.0,,90.0,False
300.6,,1530.0,40.2,93.0,False
300.6,309.5,1550.0,40.2,96.0,False
300.6,,1410.0,40.6,99.0,False
300.5,309.3,1574.0,33.5,101.0,False
,309.4,1425.0,40.3,103.0,False
300.6,309.4,1541.0,35.2,105.0,False
300.7,309.5,1733.0,26.7,108.0,False
300.6,309.4,2496.0,13.5,,False
300.6,,1552.0,,113.0,False
300.6,,,38.7,115.0,False
300.6,309.4,,,117.0,False
300.7,,1251.0,59.9,120.0,False
300.7,309.6,1500.0,44.1,122.0,False
300.6,309.5,1576.0,,124.0,False
,309.5,1352.0,44.0,126.0,False
300.7,309.6,,30.3,129.0,False
300.7,309.6,,34.6,131.0,False
300.6,309.6,1888.0,20.5,133.0,True
300.5,309.5,,62.1,138.0,False
300.6,309.6,1411.0,,140.0,False
300.6,309.5,1516.0,39.0,142.0,False
300.6,309.5,1492.0,34.0,144.0,False
300.6,309.6,1726.0,30.0,147.0,False
300.7,,1598.0,33.7,149.0,False
300.8,309.8,1657.0,31.1,151.0,False
300.8,309.7,1481.0,38.1,153.0,False
300.7,,1397.0,,155.0,False
300.8,309.7,1461.0,,158.0,False
300.7,309.6,1388.0,51.1,160.0,False
300.7,309.7,1507.0,52.4,163.0,False
300.7,309.6,1421.0,49.8,165.0,False
300.8,309.7,1258.0,54.9,,False
,309.7,1482.0,,,False
300.7,309.6,1403.0,51.3,174.0,True
300.8,309.7,1373.0,45.4,179.0,False
300.9,309.7,1460.0,42.1,181.0,False
300.8,,,27.9,183.0,False
300.8,309.6,1546.0,42.3,,False
,,1680.0,28.2,189.0,False
300.9,309.7,1394.0,,,False
,309.6,1810.0,26.0,195.0,False
300.7,,1479.0,34.5,197.0,False
300.9,309.7,1431.0,41.4,199.0,False
300.9,309.7,2355.0,14.4,201.0,False
300.7,309.6,1996.0,19.8,,False
300.7,309.5,1461.0,49.9,0.0,False
300.7,309.5,2007.0,,2.0,True
300.7,309.6,1505.0,34.9,7.0,False
300.7,309.6,1925.0,20.5,9.0,True
300.7,309.5,1622.0,30.5,14.0,False
300.7,309.5,1592.0,29.0,17.0,False
,309.5,,,19.0,False
300.7,309.5,1470.0,,21.0,False
300.7,309.5,,46.4,24.0,False
,309.5,1685.0,31.1,27.0,False
300.7,309.5,1667.0,30.5,,True
300.7,309.5,1578.0,35.4,34.0,False
300.6,,1691.0,28.0,36.0,True
300.7,309.5,1439.0,43.8,41.0,False
300.8,,1404.0,38.7,44.0,False
,309.6,1498.0,45.8,,False
300.8,,1481.0,44.5,,False
,309.4,1589.0,35.0,52.0,False
,309.5,1467.0,44.3,55.0,False
300.6,309.4,1654.0,,,False
,,1508.0,39.9,59.0,False
300.7,,1439.0,43.0,61.0,False
300.7,309.5,,30.3,,False
300.7,309.5,1838.0,,66.0,False
,309.3,1601.0,40.2,69.0,False
300.6,309.4,1369.0,51.6,71.0,False
300.6,309.4,1312.0,45.2,73.0,False
300.6,,1468.0,44.1,76.0,False
,,1452.0,39.4,78.0,False
300.7,309.5,1393.0,43.9,81.0,False
300.6,,1432.0,44.2,,False
,309.3,1510.0,,87.0,False
300.6,,1521.0,37.2,,False
300.5,309.4,,46.2,93.0,True
,309.3,1881.0,,98.0,False
300.4,,1413.0,50.3,101.0,False
300.5,309.4,1642.0,36.2,,True
300.5,,,38.5,108.0,False
300.4,309.5,1447.0,39.3,110.0,False
300.4,,1530.0,40.4,112.0,True
300.5,,1795.0,27.7,117.0,False
300.6,,1290.0,57.4,119.0,False
300.6,309.7,1639.0,30.4,121.0,False
300.7,309.8,,31.5,123.0,False
300.6,309.8,1455.0,48.0,125.0,False
,309.8,1659.0,,127.0,False
300.6,309.8,1532.0,42.5,130.0,False
300.6,309.8,1502.0,42.4,133.0,False
300.6,309.8,1688.0,28.6,135.0,False
300.5,309.7,1341.0,50.9,,False
300.5,309.7,1685.0,29.4,140.0,False
300.5,309.8,1370.0,55.9,143.0,False
300.5,309.8,1461.0,52.5,146.0,False
300.5,309.8,1550.0,37.4,148.0,False
300.5,309.8,,37.8,150.0,False
300.5,309.8,1345.0,62.7,153.0,False
300.5,309.7,,34.5,155.0,False
300.5,,1395.0,61.0,157.0,False
300.5,309.8,,72.8,159.0,True
300.5,309.8,,43.9,164.0,False
300.5,,,38.9,166.0,False
300.6,309.9,1449.0,42.4,169.0,False
300.5,309.9,,53.2,172.0,False
,,1503.0,37.4,175.0,False
300.4,,1488.0,35.7,177.0,False
,309.7,1314.0,50.2,179.0,False
300.4,309.7,1547.0,38.0,181.0,False
300.4,309.7,1466.0,,184.0,False
300.3,,,37.1,,False
300.2,309.5,1434.0,51.5,,False
300.4,309.6,1432.0,44.7,,False
300.5,309.6,1390.0,,,False
300.5,309.7,1580.0,42.8,196.0,False
300.5,309.7,,30.5,198.0,False
,,,48.8,200.0,False
300.5,,,51.7,202.0,False
300.5,,1566.0,35.9,204.0,False
300.5,309.8,1379.0,54.2,207.0,False
300.4,309.6,1543.0,38.1,209.0,False
,309.8,1421.0,,211.0,False
300.5,,1760.0,30.6,,False
,309.5,1711.0,29.2,215.0,False
300.5,309.6,1465.0,41.6,217.0,False
300.5,,1366.0,50.2,,False
300.4,,1888.0,,,False
300.5,309.5,1777.0,23.6,,False
,309.5,1379.0,55.6,2.0,False
300.4,309.5,1525.0,,4.0,False
300.4,309.6,1563.0,,6.0,False
300.5,309.7,,43.3,9.0,False
,309.8,,42.9,12.0,False
300.6,309.7,1934.0,,15.0,False
,309.7,1470.0,43.8,18.0,True
300.6,309.7,,42.6,23.0,False
300.4,309.6,1319.0,48.1,26.0,False
,309.7,1887.0,24.3,28.0,False
300.4,309.5,1349.0,50.4,30.0,False
300.3,309.5,1665.0,31.4,32.0,False
300.3,,,38.7,35.0,False
300.4,309.5,,38.9,37.0,False
,309.4,,43.9,39.0,False
,309.5,1551.0,37.9,42.0,False
,,1981.0,21.4,,False
300.2,,1526.0,35.3,,False
300.2,309.4,,40.0,48.0,False
,309.4,1558.0,38.3,51.0,False
300.2,309.3,1532.0,43.2,,False
,309.2,1326.0,55.9,,False
,,1431.0,51.3,57.0,False
300.2,309.3,1366.0,49.3,59.0,False
300.1,309.2,1421.0,,,False
300.2,,,35.6,63.0,True
300.2,,1342.0,48.7,68.0,True
300.1,,1427.0,37.6,73.0,False
300.2,309.2,1667.0,29.9,,False
300.1,309.1,1400.0,46.7,,False
300.0,309.0,1709.0,32.1,,False
300.0,309.0,,45.8,81.0,False
300.0,309.1,1882.0,23.8,,False
,,1353.0,58.7,86.0,False
299.9,309.0,1553.0,40.0,88.0,False
,309.1,1431.0,45.4,,False
300.1,309.1,1731.0,,92.0,False
300.1,309.2,1687.0,27.7,95.0,False
300.1,309.2,1457.0,44.3,98.0,False
300.1,309.2,1533.0,37.0,101.0,False
300.0,309.0,1622.0,,103.0,True
300.0,309.1,1791.0,,108.0,False
300.0,309.1,,28.3,,False
300.0,309.0,2174.0,16.9,112.0,False
300.1,309.0,1314.0,58.2,114.0,False
300.1,309.1,1478.0,46.9,,False
300.1,309.2,1783.0,27.3,118.0,False
300.1,309.2,,,,False
,309.2,1444.0,43.6,,False
300.1,,1841.0,23.0,125.0,False
,,1349.0,56.2,127.0,False
,309.3,1340.0,,130.0,False
,309.2,1539.0,,,False
300.0,309.3,,21.8,135.0,False
,309.3,,43.9,138.0,False
300.1,309.3,,28.5,141.0,False
300.1,,,,143.0,True
300.1,309.2,1441.0,,148.0,False
300.0,,1610.0,32.1,150.0,False
300.0,309.1,1474.0,,152.0,False
,309.1,1624.0,30.8,155.0,False
300.1,309.3,,38.2,,True
300.1,309.3,1448.0,45.8,163.0,True
300.0,,1558.0,29.7,168.0,False
300.0,309.3,2293.0,,170.0,False
300.0,309.3,1397.0,,173.0,False
300.0,309.3,,,,False
299.9,309.2,,36.5,177.0,False
299.9,309.2,1560.0,38.9,180.0,False
299.9,309.2,1353.0,49.8,182.0,False
,,1389.0,51.2,185.0,False
299.9,309.1,1513.0,43.8,,False
299.8,309.1,1578.0,42.1,,False
299.8,309.0,1467.0,37.3,193.0,True
299.9,309.1,,,198.0,False
299.8,309.1,1668.0,30.3,200.0,False
299.8,309.2,1678.0,29.8,202.0,False
299.8,309.1,1612.0,35.4,205.0,False
299.8,,1485.0,39.9,207.0,False
299.8,309.1,1456.0,39.4,209.0,False
299.8,309.2,1504.0,38.7,212.0,False
299.9,309.2,1491.0,44.3,214.0,False
299.9,,1525.0,33.2,0.0,True
300.0,,,27.9,5.0,False
299.8,,1355.0,56.7,7.0,False
299.9,309.1,1345.0,56.8,10.0,False
299.9,,1683.0,30.5,13.0,False
299.9,309.2,1658.0,,16.0,False
,309.2,1566.0,,,False
300.1,,1469.0,,20.0,False
,309.5,1458.0,46.9,23.0,False
300.1,309.4,1858.0,23.6,,False
,309.4,1563.0,40.8,,True
300.1,309.4,2141.0,17.9,33.0,False
300.0,309.3,1473.0,46.0,35.0,False
300.0,309.4,1498.0,38.5,37.0,True
300.1,309.4,1568.0,39.7,42.0,False
300.1,309.4,,27.4,,False
300.0,309.4,1499.0,35.7,46.0,False
300.0,,,28.3,,False
,309.5,1462.0,42.8,,False
300.1,309.6,1642.0,34.5,53.0,False
300.1,309.6,1760.0,25.4,,False
300.1,309.5,1660.0,32.7,57.0,False
,309.5,1557.0,40.6,59.0,False
300.2,,,49.2,,True
,309.6,1359.0,51.5,66.0,False
300.4,,1342.0,52.5,68.0,False
,309.9,1435.0,54.8,70.0,False
300.4,309.9,,36.5,72.0,False
300.4,,,43.5,,False
300.4,309.9,1513.0,38.7,76.0,True
300.4,309.9,,12.8,,True
300.5,310.0,,,86.0,False
300.6,310.0,1658.0,34.7,88.0,False
300.6,310.0,,42.4,90.0,True
300.6,,1478.0,36.3,95.0,False
,310.0,1415.0,43.5,98.0,False
,309.9,1780.0,26.5,101.0,False
300.4,,1440.0,42.8,,False
,,1448.0,39.7,107.0,True
300.4,309.7,1500.0,35.2,112.0,True
,309.8,1513.0,32.9,,False
300.5,309.8,1428.0,43.8,119.0,False
,,1473.0,,121.0,False
300.5,309.9,1483.0,,124.0,False
300.4,309.7,,,127.0,False
300.5,309.8,1367.0,54.0,129.0,False
300.4,,,,131.0,False
300.4,309.7,1488.0,42.2,133.0,False
300.4,309.7,1679.0,,136.0,False
300.4,309.8,1409.0,47.5,138.0,True
,309.7,1367.0,,143.0,False
300.4,309.8,1314.0,63.1,,False
300.5,309.9,,,148.0,False
300.4,309.8,1549.0,38.9,150.0,False
,309.7,1685.0,31.3,152.0,False
300.4,309.6,,,154.0,False
300.4,309.7,1539.0,37.7,156.0,False
300.4,309.7,1384.0,,,False
300.4,309.6,1614.0,30.3,,False
300.4,309.6,1675.0,35.5,164.0,False
,309.7,,32.3,167.0,False
,309.6,1386.0,56.9,170.0,False
300.3,,1488.0,41.3,172.0,False
300.3,,1624.0,32.6,,False
300.3,,1600.0,34.6,,False
,309.6,,,179.0,False
300.3,309.6,1435.0,45.4,181.0,False
,309.5,1564.0,,183.0,False
300.2,,1329.0,53.6,186.0,False
300.1,309.3,1570.0,36.8,189.0,False
300.2,309.4,1433.0,48.8,191.0,False
300.2,309.4,1527.0,37.0,194.0,False
300.1,309.3,1443.0,50.3,196.0,False
300.1,309.3,,32.0,,False
300.1,309.3,1654.0,31.0,201.0,False
,309.3,1685.0,27.1,203.0,False
300.2,309.4,1456.0,48.8,205.0,False
300.2,309.4,1752.0,27.8,208.0,False
300.1,309.2,1438.0,51.0,211.0,False
,309.1,1551.0,33.7,214.0,False
300.1,309.2,1599.0,30.1,216.0,False
,,1732.0,33.7,,False
300.1,309.2,1418.0,,221.0,False
300.0,309.1,1401.0,44.5,,False
300.0,309.0,1454.0,51.7,2.0,False
,309.2,1635.0,,4.0,False
300.0,,1489.0,40.3,7.0,False
,309.1,1465.0,40.6,9.0,False
300.0,309.1,1463.0,45.7,11.0,False
300.1,309.1,1560.0,35.4,14.0,True
300.1,309.2,1454.0,44.4,19.0,False
300.2,309.1,,47.0,22.0,False
300.2,,1430.0,43.4,,False
300.1,309.1,1533.0,38.0,26.0,False
300.1,309.0,1404.0,54.8,,False
,308.9,1548.0,38.4,31.0,False
300.1,309.0,1612.0,33.0,34.0,False
300.2,309.0,,31.2,,False
300.2,309.1,1406.0,42.2,40.0,False
300.3,309.2,1587.0,31.4,,False
300.3,309.2,1364.0,47.6,45.0,False
300.3,309.2,,51.4,,False
300.3,309.2,1649.0,32.4,50.0,False
300.4,309.2,,29.0,52.0,False
,309.3,1396.0,,54.0,True
300.5,309.4,2179.0,16.3,59.0,False
300.5,309.5,1653.0,27.6,62.0,False
300.6,309.5,2025.0,21.4,,False
,309.6,,53.6,66.0,False
,309.6,1503.0,38.4,68.0,False
300.7,,1525.0,36.5,71.0,False
300.6,309.6,1423.0,,74.0,False
300.7,309.7,1435.0,,76.0,False
300.6,309.5,1495.0,36.5,79.0,True
300.6,309.5,,33.8,84.0,False
300.6,309.4,1474.0,40.7,87.0,False
,309.3,1465.0,46.0,89.0,False
,309.3,,34.9,91.0,False
,309.3,1475.0,46.8,,False
300.6,309.4,1442.0,43.2,96.0,False
300.6,309.4,1556.0,36.0,98.0,False
300.7,,1425.0,45.3,100.0,False
300.7,309.3,,,102.0,False
300.8,309.4,,40.7,104.0,True
300.8,309.4,1489.0,38.4,109.0,False
300.8,309.4,1946.0,20.5,111.0,False
300.8,309.4,,62.4,113.0,False
,309.5,1758.0,26.8,116.0,False
,,1724.0,25.6,119.0,False
301.0,309.5,,48.5,,False
300.9,,1612.0,35.2,,False
300.9,,1469.0,43.4,,True
,309.6,1384.0,42.4,131.0,False
301.0,309.6,1724.0,,133.0,False
301.0,309.6,1397.0,48.0,135.0,False
301.0,309.6,1588.0,,138.0,False
301.0,309.7,1468.0,42.0,,False
,309.8,,31.1,,False
301.0,,1511.0,39.3,,False
,309.8,1493.0,38.9,149.0,False
301.2,,1709.0,,151.0,True
301.1,309.6,1501.0,36.1,156.0,False
,309.7,,30.8,158.0,False
301.1,309.6,1502.0,48.9,160.0,False
301.0,309.7,1288.0,58.4,162.0,False
,309.7,1491.0,42.9,,False
301.1,309.8,1519.0,39.6,167.0,False
301.2,309.9,1984.0,19.7,169.0,False
301.2,309.9,1643.0,,171.0,False
301.2,310.0,,31.6,,False
,310.0,2068.0,17.8,176.0,False
,310.1,1469.0,39.7,179.0,True
